emp_no,birth_date,first_name,last_name,gender,hire_date,emp_no,title,from_date,to_date
23978,1958-03-24,Aria,Matzel,M,1992-01-18,23978,"Senior Engineer",2001-09-15,9999-01-01
23979,1963-01-29,Bilhanan,Griswold,M,1986-10-23,23979,"Senior Engineer",1986-10-23,9999-01-01
23989,1954-08-10,Christophe,Bouloucos,M,1995-04-08,23989,"Senior Engineer",2002-04-08,9999-01-01
23990,1957-09-07,Leucio,Munoz,M,1988-06-08,23990,"Senior Engineer",1994-06-08,9999-01-01
23993,1954-12-02,Gian,Ghalwash,M,1985-06-08,23993,"Senior Engineer",1993-06-08,9999-01-01
23994,1961-10-01,Dipankar,Kading,F,1987-04-11,23994,"Senior Engineer",2002-04-03,9999-01-01
23999,1962-10-31,Vatsa,Narahara,M,1985-05-22,23999,"Senior Engineer",1997-03-19,9999-01-01
24002,1962-09-16,Younwoo,Kleiser,M,1994-10-23,24002,"Senior Engineer",1999-12-05,9999-01-01
24007,1961-05-11,IEEE,Rodier,M,1986-12-01,24007,"Senior Engineer",1996-11-30,9999-01-01
24019,1958-03-11,Berna,Ferriere,M,1990-10-11,24019,"Senior Engineer",1999-08-22,9999-01-01
24028,1964-06-03,Amstein,Huxford,M,1989-10-27,24028,"Senior Engineer",1996-12-04,9999-01-01
24032,1958-09-09,Shao,Veeraraghavan,F,1990-11-27,24032,"Senior Engineer",1990-11-27,9999-01-01
24034,1952-08-15,Murthy,Validov,F,1985-05-07,24034,"Senior Engineer",1993-05-07,9999-01-01
24038,1952-02-05,Siddarth,Laurillard,M,1989-03-11,24038,"Senior Engineer",1994-03-11,9999-01-01
24039,1962-05-31,Yishay,Michaels,F,1990-06-06,24039,"Senior Engineer",1996-06-05,9999-01-01
24046,1964-09-21,Jiafu,Unno,M,1990-06-03,24046,"Senior Engineer",1996-06-02,1999-07-30
24048,1961-08-10,Fun,Comyn,M,1986-07-21,24048,"Senior Engineer",1994-07-21,9999-01-01
24051,1964-08-03,Bingning,Krider,M,1988-03-23,24051,"Senior Engineer",2001-05-08,2001-07-10
24052,1960-03-08,Shaowei,Honglei,F,1985-04-20,24052,"Senior Engineer",2000-03-05,9999-01-01
24053,1956-08-09,Sumant,Polajnar,F,1985-11-07,24053,"Senior Engineer",1992-11-07,9999-01-01
24059,1954-07-07,Kendra,Swab,F,1985-10-29,24059,"Senior Engineer",1996-08-27,9999-01-01
24060,1958-12-03,Macha,Zobel,F,1993-10-07,24060,"Senior Engineer",2000-12-28,9999-01-01
24065,1954-12-12,Wonhee,Bennet,F,1989-08-14,24065,"Senior Engineer",1998-08-14,9999-01-01
24066,1961-10-23,Arto,Gajiwala,M,1988-03-10,24066,"Senior Engineer",1994-09-11,9999-01-01
24072,1952-06-15,Tianruo,Piveteau,F,1985-09-21,24072,"Senior Engineer",1995-09-21,9999-01-01
24081,1962-03-21,Yuriy,Wursthorn,F,1987-05-03,24081,"Senior Engineer",1999-05-16,9999-01-01
24082,1961-06-13,Changho,Botman,M,1985-07-15,24082,"Senior Engineer",1990-07-15,9999-01-01
24084,1952-07-22,Takahira,Engberts,M,1995-11-30,24084,"Senior Engineer",2000-01-22,9999-01-01
24086,1963-07-08,Thanasis,Gluchowski,M,1994-08-31,24086,"Senior Engineer",2001-08-31,9999-01-01
24087,1955-03-18,Stafford,Haraldson,M,1991-04-15,24087,"Senior Engineer",1997-04-14,9999-01-01
24090,1957-12-19,Angel,Luft,M,1993-04-15,24090,"Senior Engineer",2001-07-06,9999-01-01
24093,1954-11-29,Peternela,Serdy,M,1993-10-26,24093,"Senior Engineer",2000-04-27,9999-01-01
24096,1961-07-13,Foong,Rehfuss,M,1991-04-21,24096,"Senior Engineer",1993-11-08,9999-01-01
24097,1961-09-26,Mingsen,Perri,F,1987-08-10,24097,"Senior Engineer",1994-08-10,9999-01-01
24098,1960-02-10,Florina,Syang,F,1987-12-10,24098,"Senior Engineer",1995-12-10,9999-01-01
24112,1953-02-05,Atreyi,Ginneken,M,1985-02-22,24112,"Senior Engineer",1996-12-30,9999-01-01
24115,1956-09-11,Doowon,Schaap,M,1985-05-06,24115,"Senior Engineer",1989-03-29,1989-10-22
24116,1960-10-07,Tsutomu,Pettey,F,1990-05-23,24116,"Senior Engineer",1999-05-23,9999-01-01
24121,1953-06-09,Franziska,Bale,F,1985-09-03,24121,"Senior Engineer",1991-09-03,9999-01-01
24125,1957-09-20,Kannan,Halloran,F,1989-07-07,24125,"Senior Engineer",1998-07-07,9999-01-01
24126,1955-07-04,Candida,Wallrath,F,1986-09-14,24126,"Senior Engineer",1986-09-14,9999-01-01
24128,1953-03-09,Marke,Rabehasaina,F,1993-03-03,24128,"Senior Engineer",1993-03-03,1993-05-03
24131,1959-11-09,Nidapan,Georgatos,M,1987-03-19,24131,"Senior Engineer",1993-03-18,9999-01-01
24132,1955-04-11,Otilia,Puoti,F,1988-09-24,24132,"Senior Engineer",1993-09-24,9999-01-01
24134,1952-12-29,Jolita,Murillo,F,1994-05-05,24134,"Senior Engineer",1999-06-22,9999-01-01
24135,1957-03-12,Taisook,Uchoa,M,1985-07-28,24135,"Senior Engineer",1997-09-22,9999-01-01
24136,1955-01-14,Isamu,Henders,F,1987-09-24,24136,"Senior Engineer",1994-09-24,9999-01-01
24140,1952-06-29,Basem,Thombley,M,1986-12-07,24140,"Senior Engineer",2000-12-07,9999-01-01
24141,1964-02-08,Dmitry,Garnier,M,1988-07-28,24141,"Senior Engineer",2001-12-10,9999-01-01
24143,1952-07-25,Frazer,Peek,M,1990-02-08,24143,"Senior Engineer",1990-02-08,1998-04-13
24145,1958-05-23,Shugo,Pusterhofer,F,1985-02-06,24145,"Senior Engineer",1990-02-23,9999-01-01
24148,1959-01-09,Mats,Passino,F,1990-01-24,24148,"Senior Engineer",1990-01-24,1993-08-26
24149,1961-02-22,Hilary,Barbanera,M,1989-08-13,24149,"Senior Engineer",1994-08-13,9999-01-01
24151,1964-10-05,Xiahua,Uhrik,M,1988-02-08,24151,"Senior Engineer",1996-02-08,2000-01-22
24155,1961-02-26,Vitaly,Manderick,F,1986-10-04,24155,"Senior Engineer",1997-03-12,9999-01-01
24165,1961-08-31,Beshir,Verhaegen,M,1989-11-09,24165,"Senior Engineer",1990-05-09,9999-01-01
24167,1963-01-01,Xuejun,Kamble,F,1986-09-01,24167,"Senior Engineer",1991-09-01,9999-01-01
24170,1963-01-11,Alain,Birrer,M,1988-06-22,24170,"Senior Engineer",1997-05-22,9999-01-01
24171,1956-04-10,Jaana,Gihr,M,1989-07-11,24171,"Senior Engineer",1989-07-11,9999-01-01
24176,1961-09-08,Tsuneo,Luft,F,1987-04-13,24176,"Senior Engineer",1995-04-13,9999-01-01
24182,1955-05-20,Teunis,Antonisse,M,1987-09-04,24182,"Senior Engineer",1995-09-04,9999-01-01
24188,1958-08-18,Satoru,England,M,1990-07-09,24188,"Senior Engineer",1990-07-09,9999-01-01
24191,1964-11-20,Van,Erdi,M,1988-02-17,24191,"Senior Engineer",1996-02-17,9999-01-01
24192,1956-04-06,Giordano,Lorys,F,1985-04-09,24192,"Senior Engineer",1993-04-09,9999-01-01
24193,1955-10-01,Subir,Swab,M,1989-12-17,24193,"Senior Engineer",1989-12-17,1995-09-22
24195,1963-02-11,Koldo,Uludag,M,1991-04-11,24195,"Senior Engineer",1991-04-11,9999-01-01
24197,1960-08-28,Fusako,Demke,F,1992-02-01,24197,"Senior Engineer",1992-02-01,9999-01-01
24198,1963-08-26,Ewing,Rettelbach,F,1990-10-04,24198,"Senior Engineer",1997-10-04,9999-01-01
24199,1953-09-19,Iara,Bach,M,1985-09-20,24199,"Senior Engineer",1985-09-20,9999-01-01
24205,1965-01-25,Roddy,Rubsam,F,1987-09-06,24205,"Senior Engineer",1993-09-19,9999-01-01
24206,1960-09-08,Hercules,Siprelle,F,1989-06-04,24206,"Senior Engineer",1995-06-04,9999-01-01
24209,1954-06-16,Hilary,Msuda,M,1985-08-12,24209,"Senior Engineer",1998-01-26,9999-01-01
24212,1952-06-27,Valdiodio,Servieres,M,1992-01-16,24212,"Senior Engineer",2002-01-07,9999-01-01
24214,1953-08-19,Sukumar,Ghemri,F,1991-05-13,24214,"Senior Engineer",1998-12-29,9999-01-01
24216,1962-10-20,Zine,Swick,M,1986-03-20,24216,"Senior Engineer",1991-03-20,9999-01-01
24218,1962-03-09,Abdelwaheb,Bain,F,1990-06-27,24218,"Senior Engineer",1999-09-18,9999-01-01
24219,1952-07-20,Prasadram,Collavizza,M,1991-11-19,24219,"Senior Engineer",1996-11-18,9999-01-01
24220,1964-04-03,Toshimi,Bahr,F,1992-01-05,24220,"Senior Engineer",2000-01-05,9999-01-01
24221,1952-04-20,Ramachenga,Schrooten,F,1992-06-26,24221,"Senior Engineer",2000-06-26,2001-09-29
24223,1961-01-19,Leah,Waleschkowski,M,1985-03-26,24223,"Senior Engineer",1991-03-26,9999-01-01
24224,1952-02-06,Vasilis,Kinley,M,1986-03-11,24224,"Senior Engineer",1995-03-29,9999-01-01
24227,1957-09-04,Valeska,Nivat,M,1989-03-21,24227,"Senior Engineer",2002-05-07,9999-01-01
24232,1961-05-27,Freyja,Frijda,F,1989-07-06,24232,"Senior Engineer",1997-07-06,9999-01-01
24235,1957-04-17,Jinxi,Schueller,F,1990-01-31,24235,"Senior Engineer",1998-02-27,9999-01-01
24238,1959-03-22,Berto,Marakhovsky,M,1994-08-17,24238,"Senior Engineer",1999-08-17,2000-10-22
24239,1956-05-28,Gad,Fraisse,M,1992-01-20,24239,"Senior Engineer",2001-07-26,9999-01-01
24240,1961-06-29,Boaz,Onuegbe,M,1989-07-18,24240,"Senior Engineer",1997-07-18,9999-01-01
24242,1962-10-16,Richara,Heusch,M,1988-11-24,24242,"Senior Engineer",1994-10-19,9999-01-01
24244,1958-08-02,Paddy,Vickson,M,1988-10-24,24244,"Senior Engineer",1996-10-24,9999-01-01
24248,1954-03-08,Menkae,Zwicker,F,1991-10-07,24248,"Senior Engineer",1996-10-06,9999-01-01
24254,1960-11-27,Sachar,Mundy,M,1988-08-07,24254,"Senior Engineer",1993-08-07,9999-01-01
24255,1957-04-06,Serge,Boyle,F,1985-05-25,24255,"Senior Engineer",1985-05-25,9999-01-01
24259,1952-02-06,Stein,Lorin,M,1990-01-24,24259,"Senior Engineer",1999-01-24,9999-01-01
24260,1952-07-17,Atilio,Brookman,M,1988-01-15,24260,"Senior Engineer",1993-01-14,9999-01-01
24268,1959-04-04,Junsik,Bernardeschi,F,1985-07-25,24268,"Senior Engineer",1993-06-01,9999-01-01
24269,1955-10-25,Prodip,Peron,M,1988-01-03,24269,"Senior Engineer",1994-01-25,9999-01-01
24275,1963-02-17,Fen,Lorch,M,1986-01-19,24275,"Senior Engineer",1995-01-19,9999-01-01
24277,1959-01-27,Sanjeeva,Gammage,M,1987-05-15,24277,"Senior Engineer",1999-09-10,9999-01-01
24284,1955-05-10,Huan,Tchuente,F,1988-11-10,24284,"Senior Engineer",1995-08-03,9999-01-01
24289,1961-01-02,Kazuhisa,Pehl,F,1993-07-24,24289,"Senior Engineer",1994-11-11,9999-01-01
24294,1956-12-21,Mack,Heuser,M,1992-12-04,24294,"Senior Engineer",1998-12-04,9999-01-01
24298,1959-07-09,Serif,Lupu,F,1990-05-24,24298,"Senior Engineer",1997-05-24,9999-01-01
24299,1960-04-03,Ute,Cusworth,M,1988-05-05,24299,"Senior Engineer",1988-05-05,9999-01-01
24302,1956-02-07,Ayakannu,DiGiano,M,1988-10-28,24302,"Senior Engineer",1996-10-27,9999-01-01
24305,1961-07-07,Sakthirel,Scallan,M,1992-02-06,24305,"Senior Engineer",1999-02-06,9999-01-01
24306,1956-11-15,Chinhyun,Picco,M,1985-08-22,24306,"Senior Engineer",1991-08-22,9999-01-01
24309,1955-04-13,Holgard,Dahlbom,M,1989-01-09,24309,"Senior Engineer",1995-01-22,9999-01-01
24312,1962-06-27,Frederique,Cincotta,M,1987-02-10,24312,"Senior Engineer",1996-02-10,1996-05-31
24313,1958-02-26,Martial,Valtorta,M,1990-02-04,24313,"Senior Engineer",2002-05-02,9999-01-01
24315,1961-01-28,Kiyokazu,Basart,M,1994-04-23,24315,"Senior Engineer",1999-04-23,9999-01-01
24316,1953-04-25,Feiyu,Cincotta,F,1986-06-28,24316,"Senior Engineer",1994-06-28,9999-01-01
24318,1964-03-07,Arie,Cannane,F,1985-12-05,24318,"Senior Engineer",2001-07-29,9999-01-01
24325,1954-09-07,Marsal,Maliniak,M,1989-11-18,24325,"Senior Engineer",1993-01-28,2002-04-01
24329,1958-05-19,Toshimo,Schreiter,M,1987-05-10,24329,"Senior Engineer",1992-05-09,9999-01-01
24332,1952-05-30,Tadahiro,Varley,M,1995-01-15,24332,"Senior Engineer",1995-01-15,9999-01-01
24333,1964-01-30,Gila,DasSarma,M,1989-12-29,24333,"Senior Engineer",1995-12-29,9999-01-01
24346,1954-04-08,Khoa,Reinhard,F,1991-07-08,24346,"Senior Engineer",1998-07-08,2000-12-11
24349,1964-09-29,Badri,Shinomoto,F,1986-08-03,24349,"Senior Engineer",2000-02-29,9999-01-01
24355,1962-06-28,Kauko,Iwayama,M,1996-02-26,24355,"Senior Engineer",1996-02-26,9999-01-01
24356,1963-08-20,Tetsushi,Ventosa,M,1992-07-10,24356,"Senior Engineer",1992-07-10,9999-01-01
24358,1960-12-24,Claudi,Dalton,M,1993-08-16,24358,"Senior Engineer",1993-08-16,2002-06-07
24359,1964-10-03,Aron,Beerel,F,1995-03-10,24359,"Senior Engineer",2002-07-24,9999-01-01
24361,1961-10-21,Odinaldo,Terkki,M,1992-02-24,24361,"Senior Engineer",2000-02-24,9999-01-01
24364,1953-11-14,Erez,Orlowski,M,1985-04-08,24364,"Senior Engineer",1994-04-08,1999-12-13
24365,1960-10-21,Odoardo,Menhardt,F,1989-01-13,24365,"Senior Engineer",1989-01-13,9999-01-01
24366,1961-12-12,Marl,Erev,F,1986-07-09,24366,"Senior Engineer",1994-04-06,9999-01-01
24369,1952-02-04,Yannis,Kugler,F,1993-11-07,24369,"Senior Engineer",1999-11-07,2001-04-03
24370,1957-01-02,Heng,Cooley,M,1991-07-29,24370,"Senior Engineer",1991-07-29,9999-01-01
24371,1955-08-09,Bouchung,Middleton,F,1989-03-20,24371,"Senior Engineer",1989-03-20,9999-01-01
24376,1958-05-11,Mokhtar,Rosaz,M,1988-05-01,24376,"Senior Engineer",2000-04-30,9999-01-01
24377,1965-01-25,Lubomir,Wroclawski,F,1991-05-25,24377,"Senior Engineer",2000-07-25,9999-01-01
24378,1962-01-07,Mads,Argence,F,1985-05-24,24378,"Senior Engineer",1999-05-25,9999-01-01
24380,1957-03-22,Sampalli,Parascandalo,F,1989-03-24,24380,"Senior Engineer",1989-03-24,1991-03-09
24383,1952-06-27,Aksel,Erev,M,1987-05-28,24383,"Senior Engineer",2002-06-30,9999-01-01
24387,1958-12-26,Steve,Hellwagner,M,1987-12-19,24387,"Senior Engineer",1992-12-18,2002-06-01
24389,1953-05-16,Kenroku,Shimshoni,M,1985-06-26,24389,"Senior Engineer",1993-01-06,9999-01-01
24390,1958-09-11,Shigeo,Back,M,1993-02-19,24390,"Senior Engineer",2000-02-20,9999-01-01
24396,1957-12-24,Tsutomu,Lund,F,1986-09-28,24396,"Senior Engineer",1998-11-09,9999-01-01
24398,1957-05-20,Jamaludin,Leaver,F,1991-12-15,24398,"Senior Engineer",1999-12-15,9999-01-01
24400,1960-08-13,Adas,Verhoeff,M,1991-03-06,24400,"Senior Engineer",1996-03-05,1998-04-27
24403,1959-07-15,Shen,Barbanera,M,1985-11-19,24403,"Senior Engineer",1992-12-06,9999-01-01
24407,1957-01-18,Mahmut,Guenter,F,1986-06-25,24407,"Senior Engineer",1986-06-25,9999-01-01
24412,1958-04-17,Feixiong,Armand,M,1988-02-08,24412,"Senior Engineer",1994-05-30,9999-01-01
24413,1959-10-25,Rosalyn,Scharstein,M,1985-08-05,24413,"Senior Engineer",1998-02-21,9999-01-01
24415,1963-01-06,Aleksander,Veeraraghavan,M,1990-12-10,24415,"Senior Engineer",2000-12-23,9999-01-01
24416,1964-10-14,Eirik,Engberts,M,1985-05-16,24416,"Senior Engineer",1993-05-16,1997-12-10
24421,1965-01-10,Dannz,Grospietsch,M,1990-09-01,24421,"Senior Engineer",1990-09-01,2000-10-12
24425,1964-06-25,Bernice,Vingron,M,1993-12-22,24425,"Senior Engineer",2001-12-22,9999-01-01
24434,1953-07-01,Lein,VanScheik,M,1991-11-05,24434,"Senior Engineer",1998-11-05,9999-01-01
24435,1963-07-09,Arvind,Kaltofen,M,1994-01-07,24435,"Senior Engineer",2001-01-07,2002-04-16
24436,1962-10-29,Hironobu,Pelz,M,1987-11-27,24436,"Senior Engineer",1999-09-05,9999-01-01
24437,1964-02-04,Tzu,Peir,M,1992-08-29,24437,"Senior Engineer",1992-08-29,9999-01-01
24438,1963-04-13,Huiqun,Plessier,F,1988-07-25,24438,"Senior Engineer",1995-07-26,9999-01-01
24444,1953-06-27,Khun,Oaver,F,1990-01-23,24444,"Senior Engineer",1995-01-23,2002-06-08
24448,1960-06-02,Pohua,Antonisse,M,1988-05-08,24448,"Senior Engineer",1992-01-02,9999-01-01
24450,1962-12-04,Tuval,Peron,F,1987-06-29,24450,"Senior Engineer",1992-06-28,9999-01-01
24456,1956-02-23,Wonhee,Maraist,M,1990-08-29,24456,"Senior Engineer",1999-12-12,9999-01-01
24457,1954-01-26,Alain,Merkl,F,1988-07-25,24457,"Senior Engineer",1996-07-25,9999-01-01
24458,1956-04-07,Abdulla,Granlund,F,1986-02-15,24458,"Senior Engineer",2002-03-01,9999-01-01
24459,1955-09-16,Masako,Puoti,F,1988-01-08,24459,"Senior Engineer",1996-01-08,9999-01-01
24462,1955-05-30,Chenye,Senzako,M,1985-07-10,24462,"Senior Engineer",1985-07-10,1994-05-24
24463,1958-12-31,Hongzue,Smailagic,F,1985-05-24,24463,"Senior Engineer",2002-06-12,9999-01-01
24468,1962-01-31,Djelloul,Claffy,M,1992-02-17,24468,"Senior Engineer",1998-02-16,9999-01-01
24470,1963-07-19,Gift,Delgrande,F,1995-11-01,24470,"Senior Engineer",1995-11-01,9999-01-01
24472,1952-07-12,Behnaam,Oehlmann,M,1985-08-14,24472,"Senior Engineer",1993-08-14,9999-01-01
24476,1963-04-11,Ekawit,Spataro,F,1988-03-09,24476,"Senior Engineer",1997-03-09,9999-01-01
24477,1961-07-06,Rayond,Takkinen,M,1987-08-29,24477,"Senior Engineer",1996-08-28,9999-01-01
24480,1961-04-08,Yucel,Glinert,M,1991-11-29,24480,"Senior Engineer",1996-11-28,9999-01-01
24483,1961-12-02,Filipe,Muhlberg,M,1986-09-23,24483,"Senior Engineer",1992-09-22,9999-01-01
24487,1958-02-04,Yonghoan,Hasenauer,M,1987-04-19,24487,"Senior Engineer",1996-11-07,2001-11-20
24488,1963-01-04,Toong,Nollmann,M,1990-09-27,24488,"Senior Engineer",1990-09-27,9999-01-01
24493,1960-12-27,Edwin,Carrere,M,1989-12-07,24493,"Senior Engineer",1994-12-07,9999-01-01
24497,1952-08-25,Jackson,Rando,F,1988-11-11,24497,"Senior Engineer",1997-06-12,9999-01-01
24501,1960-01-02,Constantijn,Flanders,M,1988-10-07,24501,"Senior Engineer",1995-10-08,9999-01-01
24503,1955-02-15,Anyuan,Kusakari,M,1988-04-07,24503,"Senior Engineer",1998-08-04,9999-01-01
24504,1960-10-30,Xuejia,Muniz,F,1994-08-22,24504,"Senior Engineer",2001-08-22,9999-01-01
24508,1954-03-02,Uzi,Penn,F,1988-08-27,24508,"Senior Engineer",1997-04-25,9999-01-01
24509,1960-03-28,Gio,Skrikant,F,1991-12-04,24509,"Senior Engineer",1991-12-04,9999-01-01
24511,1959-04-25,Hirochika,Radhakrishnan,F,1988-09-18,24511,"Senior Engineer",1996-03-19,9999-01-01
24514,1963-04-28,Masato,Gien,M,1992-02-27,24514,"Senior Engineer",1998-02-26,9999-01-01
24515,1959-11-11,Nirmal,Pleszkun,F,1988-08-23,24515,"Senior Engineer",1994-08-23,9999-01-01
24517,1963-08-06,Nahum,Isard,M,1992-08-16,24517,"Senior Engineer",2000-08-16,9999-01-01
24518,1960-08-31,Arumugam,Ulupinar,M,1988-09-13,24518,"Senior Engineer",1996-09-13,9999-01-01
24521,1963-01-01,Shawna,Ertl,M,1992-01-05,24521,"Senior Engineer",1992-01-05,9999-01-01
24523,1963-12-11,Vincent,Erbe,M,1992-10-11,24523,"Senior Engineer",2001-10-11,9999-01-01
24525,1953-07-17,Ronnie,Gelosh,M,1988-04-03,24525,"Senior Engineer",1995-04-04,9999-01-01
24531,1959-04-29,Luise,Emmerich,F,1986-06-16,24531,"Senior Engineer",1993-06-16,9999-01-01
24533,1953-11-21,Shigenori,Erman,M,1986-12-06,24533,"Senior Engineer",1986-12-06,9999-01-01
24534,1955-01-28,Berni,Morton,F,1988-10-23,24534,"Senior Engineer",1993-10-23,9999-01-01
24536,1958-06-03,Jeanne,Erez,F,1986-01-31,24536,"Senior Engineer",2002-07-13,9999-01-01
24545,1956-09-01,Branimir,Pettit,F,1989-10-30,24545,"Senior Engineer",1998-10-30,9999-01-01
24547,1960-03-28,Marla,Potthoff,M,1986-04-26,24547,"Senior Engineer",1993-12-08,9999-01-01
24549,1958-08-17,Takahito,Silva,M,1991-04-02,24549,"Senior Engineer",1995-02-02,1996-05-05
24550,1961-08-28,Sreenivas,Naudin,F,1986-12-04,24550,"Senior Engineer",1997-02-02,9999-01-01
24551,1958-11-29,Gino,Narahari,M,1995-01-10,24551,"Senior Engineer",2002-01-10,9999-01-01
24558,1954-01-24,Georg,Lammel,M,1992-05-24,24558,"Senior Engineer",1992-05-24,9999-01-01
24559,1953-06-08,Armond,Zeleznik,M,1986-04-13,24559,"Senior Engineer",1992-04-12,9999-01-01
24560,1953-03-04,Jinya,Delaune,F,1989-01-23,24560,"Senior Engineer",1999-01-23,9999-01-01
24565,1952-05-01,Larisa,Koblick,M,1989-10-07,24565,"Senior Engineer",2002-03-01,9999-01-01
24566,1956-10-31,Gudjon,Randi,F,1986-12-06,24566,"Senior Engineer",1997-02-08,1997-05-16
24571,1965-01-20,Cordelia,Gischer,F,1989-03-14,24571,"Senior Engineer",1995-03-14,9999-01-01
24573,1961-10-12,Mikhail,Rosca,M,1994-02-16,24573,"Senior Engineer",1995-05-18,9999-01-01
24574,1952-09-04,Kirk,Akazan,M,1989-10-07,24574,"Senior Engineer",2000-06-09,9999-01-01
24583,1959-02-20,Aleksandar,Gerteisen,M,1985-03-28,24583,"Senior Engineer",1988-06-14,9999-01-01
24584,1957-10-17,Salvador,Nitta,M,1994-07-27,24584,"Senior Engineer",1995-06-09,9999-01-01
24591,1960-06-03,Deborah,Verspoor,F,1988-07-28,24591,"Senior Engineer",2000-01-24,9999-01-01
24601,1961-07-13,Heejo,Mikschl,M,1986-10-23,24601,"Senior Engineer",1995-10-23,9999-01-01
24603,1955-07-02,Rance,Varman,M,1989-02-02,24603,"Senior Engineer",1994-02-02,9999-01-01
24607,1962-11-16,Golgen,Lagarias,F,1986-04-11,24607,"Senior Engineer",1986-04-11,9999-01-01
24609,1958-10-05,Atilio,Sudbeck,F,1988-02-02,24609,"Senior Engineer",1997-02-01,9999-01-01
24611,1963-11-25,Shigehiro,Rodier,F,1986-01-08,24611,"Senior Engineer",1993-01-08,9999-01-01
24612,1956-03-06,Thodoros,Kleiser,M,1985-03-29,24612,"Senior Engineer",1993-12-18,9999-01-01
24615,1962-10-23,Arra,Simmen,M,1988-07-09,24615,"Senior Engineer",1995-11-06,1998-05-18
24616,1964-02-21,Dmitry,Kawashimo,M,1986-10-06,24616,"Senior Engineer",1992-10-05,9999-01-01
24617,1955-04-19,Ramachenga,Cullers,M,1986-04-01,24617,"Senior Engineer",1986-04-01,9999-01-01
24618,1957-08-22,Zhilian,Benaini,M,1990-08-23,24618,"Senior Engineer",1998-08-23,9999-01-01
24620,1957-02-09,Mori,Boguraev,M,1985-07-19,24620,"Senior Engineer",2001-07-05,9999-01-01
24622,1964-11-07,Moheb,Matzov,M,1994-06-22,24622,"Senior Engineer",2002-06-03,9999-01-01
24623,1958-05-22,Jordanka,Beutelspacher,F,1986-10-21,24623,"Senior Engineer",1994-10-21,9999-01-01
24627,1960-07-10,Sungwon,Nourani,M,1987-12-27,24627,"Senior Engineer",1992-12-26,9999-01-01
24628,1964-08-10,Xiadong,Marchegay,M,1987-09-28,24628,"Senior Engineer",1996-07-24,9999-01-01
24637,1961-04-21,Uno,Cooman,M,1996-03-14,24637,"Senior Engineer",2001-08-18,9999-01-01
24639,1959-03-08,Manibrata,Spataro,M,1987-02-20,24639,"Senior Engineer",1996-02-20,9999-01-01
24640,1964-05-07,Oguz,Panangaden,M,1990-10-02,24640,"Senior Engineer",1991-08-06,9999-01-01
24641,1958-10-01,Ugo,Copas,M,1988-08-03,24641,"Senior Engineer",1996-08-03,9999-01-01
24642,1958-05-29,Ronghao,Conia,M,1988-02-20,24642,"Senior Engineer",1993-02-19,9999-01-01
24644,1956-09-12,Ebru,Luft,F,1986-11-20,24644,"Senior Engineer",1992-01-23,9999-01-01
24645,1964-07-03,Naraig,Delgrange,F,1993-01-08,24645,"Senior Engineer",1993-01-08,1995-04-05
24647,1961-09-15,Chinya,Merro,M,1989-07-09,24647,"Senior Engineer",1989-07-09,9999-01-01
24648,1957-07-14,Gao,Provine,F,1985-11-03,24648,"Senior Engineer",1992-11-03,9999-01-01
24650,1964-05-30,Arvin,Gornas,M,1987-01-31,24650,"Senior Engineer",1995-01-31,9999-01-01
24657,1952-07-19,Berna,Silva,M,1988-05-30,24657,"Senior Engineer",1997-01-26,9999-01-01
24663,1954-09-22,Arlette,Masada,M,1989-08-20,24663,"Senior Engineer",1995-08-20,9999-01-01
24670,1963-10-06,Claudi,Coorg,M,1988-02-11,24670,"Senior Engineer",2001-06-14,9999-01-01
24672,1957-01-04,Babette,Cooke,M,1991-03-03,24672,"Senior Engineer",2002-06-30,9999-01-01
24674,1957-09-21,Karoline,Baranowski,M,1988-12-28,24674,"Senior Engineer",1988-12-28,9999-01-01
24680,1952-02-13,Garnet,Takkinen,M,1985-06-15,24680,"Senior Engineer",1999-12-18,9999-01-01
24684,1952-08-02,Abdelaziz,Junet,M,1989-04-10,24684,"Senior Engineer",1994-04-10,9999-01-01
24696,1952-08-12,Ohad,Munoz,F,1988-09-30,24696,"Senior Engineer",1988-09-30,9999-01-01
24697,1962-11-04,Francoise,Denti,M,1995-03-12,24697,"Senior Engineer",1999-04-20,9999-01-01
24699,1958-04-03,Alejandra,Besselaar,M,1991-11-07,24699,"Senior Engineer",1991-11-07,9999-01-01
24704,1964-08-19,Toshimitsu,Kriebel,M,1993-01-12,24704,"Senior Engineer",1998-01-12,9999-01-01
24713,1952-05-22,Zhilian,Merey,M,1986-12-04,24713,"Senior Engineer",1996-11-10,2000-08-28
24714,1953-01-15,Kasidit,Hellwagner,F,1990-08-15,24714,"Senior Engineer",1997-08-15,1999-02-05
