emp_no,birth_date,first_name,last_name,gender,hire_date
495859,1960-05-15,Chaitali,Rettelbach,M,1988-03-05
495858,1963-06-20,Wojceich,Soloway,M,1985-02-21
495857,1957-10-14,Hugh,Sgarro,M,1986-12-23
495856,1963-01-09,Lubomir,Rubsam,M,1998-01-15
495855,1961-02-05,Bangqing,Melter,F,1986-06-11
495854,1964-07-06,Hideo,Stavenow,M,1991-06-25
495853,1964-09-03,Sasan,Iwayama,M,1991-06-03
495852,1964-12-06,Shakhar,Picci,M,1993-01-29
495851,1954-07-22,Make,Vrecion,M,1987-08-24
495850,1957-03-03,Yakichi,Rullman,F,1985-03-24
495849,1962-09-28,Rasikan,Hinsberger,F,1992-01-17
495848,1963-10-30,Ayonca,Renear,F,1989-07-22
495847,1959-02-11,Nathan,Tsunoo,M,1989-04-08
495846,1959-10-20,Mechthild,Merle,F,1991-09-01
495845,1963-09-26,Srinidhi,Delgrossi,F,1991-04-21
495844,1953-06-03,Fumiko,Impagliazzo,F,1985-03-02
495843,1962-02-03,Marjo,Hainaut,M,1991-10-09
495842,1956-09-24,Dulce,Servieres,M,1992-04-15
495841,1953-02-13,Ashish,Jansch,F,1985-08-03
495840,1961-05-20,Ymte,Pell,M,1986-06-09
495839,1963-12-20,Valdiodio,Pollacia,M,1986-12-03
495838,1959-10-10,Renee,Asser,M,1988-10-20
495837,1955-04-06,Tzvetan,Ranft,F,1992-10-08
495836,1954-01-07,Tetsushi,Sommer,M,1987-12-14
495835,1956-07-25,Parviz,Kropf,F,1985-04-26
495834,1962-03-13,Remmert,Linares,F,1989-01-10
495833,1963-11-26,Spyrose,Falck,F,1991-06-11
495832,1956-01-06,Wojceich,Hopewell,F,1996-06-09
495831,1956-06-24,Toshiki,Hockney,M,1986-05-26
495830,1954-06-14,Chikako,Auria,M,1993-02-21
495829,1960-07-29,Kasturi,Babu,F,1988-10-04
495828,1955-11-28,Randy,Melichar,M,1988-10-06
495827,1957-07-06,Uriel,Chvatal,M,1996-01-02
495826,1954-03-02,Marlo,Schahn,M,1994-03-18
495825,1964-06-25,Xiaoheng,Skogmar,F,1986-01-17
495824,1964-10-17,Constantijn,Bodoff,F,1991-01-01
495823,1953-06-18,Yishay,Pettit,M,1985-04-15
495822,1957-05-29,Mary,Swift,M,1994-05-17
495821,1952-07-09,Subhash,Rotem,M,1995-12-18
495820,1958-01-12,Venkatesan,Prochazka,M,1991-04-02
495819,1961-09-29,Mahmut,Sessa,M,1990-11-05
495818,1960-09-03,Udaiprakash,Kemmerer,M,1985-07-17
495817,1960-10-08,Matk,Zhang,F,1989-06-30
495816,1957-07-13,Shichao,Snedden,F,1988-05-02
495815,1964-05-06,Lidong,Gustavson,M,1989-04-22
495814,1953-07-03,Premsyl,Fetvedt,M,1993-03-06
495813,1960-04-20,Tze,Linnainmaa,M,1986-11-05
495812,1956-08-22,Pranas,Przulj,M,1986-05-09
495811,1953-05-23,Golgen,Fioravanti,M,1986-08-05
495810,1963-02-20,Kolar,Lorch,M,1993-02-17
495809,1960-06-12,Valeska,Peck,M,1989-03-10
495808,1960-06-10,Mabhin,Perin,M,1988-12-14
495807,1953-03-04,Martina,Kumaresan,F,1988-08-17
495806,1961-02-19,Ronnie,Matzel,M,1990-01-12
495805,1954-10-12,Susanne,Yoshizawa,F,1985-03-24
495804,1953-10-10,Xudong,Furedi,M,1986-03-15
495803,1963-10-08,Uri,Conti,M,1986-05-07
495802,1952-07-16,Anwar,Miara,F,1991-03-06
495801,1961-10-21,Ramalingam,Azuma,M,1990-03-31
495800,1963-04-15,Ugo,Bondorf,F,1985-12-28
495799,1960-08-13,Masadi,Cochrane,F,1985-09-09
495798,1962-08-16,Dinkar,Sudkamp,F,1993-01-16
495797,1962-03-17,Bingning,Porenta,M,1995-06-06
495796,1962-02-12,Sahrah,Griswold,M,1985-04-18
495795,1960-03-20,Honglan,Ciolek,F,1991-07-31
495794,1956-01-12,Arif,Kawashimo,F,1995-05-11
495793,1960-08-22,Mart,Domenig,M,1986-01-22
495792,1958-02-24,Wayne,Ciolek,M,1990-04-28
495791,1958-10-30,Mingdong,Naudin,M,1985-08-25
495790,1953-09-05,Licheng,Quaggetto,F,1999-08-14
495789,1960-07-14,Georgi,Kowalchuk,M,1986-11-03
495788,1958-12-26,Huan,Farrel,F,1986-09-01
495787,1957-07-16,Kazuyasu,Erdi,M,1994-11-01
495786,1961-07-18,Olivera,Simkin,M,1985-06-03
495785,1960-02-07,Sanjai,Melichar,F,1987-06-02
495784,1960-02-20,Yefim,Grospietsch,M,1990-02-01
495783,1964-04-28,Roddy,Pelc,M,1997-03-15
495782,1963-02-14,Bedrich,Schoegge,F,1989-02-18
495781,1960-10-06,Georg,Velasco,M,1987-03-31
495780,1953-05-29,Elzbieta,Murillo,F,1986-08-25
495779,1955-08-29,Weiyi,Rebaine,F,1985-12-23
495778,1957-03-10,Leucio,Klyachko,M,1990-05-30
495777,1958-06-25,Mary,Baba,F,1994-07-18
495776,1954-08-16,Lijia,Swiss,M,1986-08-02
495775,1962-03-21,Hongzhu,Sanella,M,1986-03-11
495774,1962-03-12,Paloma,Baja,M,1994-02-09
495773,1964-01-18,Hiroyasu,Matzke,F,1985-09-29
495772,1956-07-10,Toshimori,Tasistro,F,1990-04-16
495771,1960-08-05,Fumitaka,Clouatre,M,1985-11-02
495770,1954-06-15,Abdelaziz,Menhoudj,M,1989-05-09
495769,1958-04-30,Aloys,Emden,M,1994-07-07
495768,1952-11-25,Kyoichi,Segond,F,1990-11-01
495767,1952-07-01,Odoardo,Braunmuhl,M,1989-07-27
495766,1963-03-22,Feixiong,Picci,F,1990-03-17
495765,1956-06-10,Marko,Soloway,F,1985-08-26
495764,1960-09-24,Yechezkel,Cincotta,F,1989-05-20
495763,1958-12-27,Kwee,Luit,M,1989-03-13
495762,1958-07-01,Goo,Cherinka,M,1990-05-21
495761,1952-06-04,Koldo,Covnot,F,1988-06-30
495760,1964-04-29,Dzung,Impagliazzo,F,1987-11-19
495759,1964-03-03,Yagil,Hennebert,M,1994-11-22
495758,1960-06-11,Shin,Roccetti,M,1994-02-27
495757,1963-07-20,Sachio,Jahnichen,F,1987-01-13
495756,1958-05-29,Quingbo,Braunschweig,M,1986-04-28
495755,1953-08-28,Jiang,Erni,M,1986-10-18
495754,1956-02-09,Masanao,Kleiser,F,1997-08-17
495753,1962-06-07,Aloys,Belinskaya,M,1989-06-17
495752,1956-04-07,Bezalel,Busillo,M,1989-06-25
495751,1964-05-28,Bernardo,Solovay,M,1995-03-25
495750,1954-04-05,Naftali,Attimonelli,M,1986-11-29
495749,1956-06-09,Berto,Trelles,F,1986-06-11
495748,1956-01-15,Tze,Vecchio,M,1987-06-02
495747,1962-12-16,Moto,Saoudi,F,1985-03-12
495746,1956-01-15,Koichi,Trelles,M,1993-10-31
495745,1962-04-11,Odoardo,Kobara,M,1992-03-30
495744,1954-07-21,Branimir,Butner,F,1991-01-31
495743,1957-02-13,Juichirou,Unni,F,1995-07-08
495742,1952-03-17,Jaewon,Lubachevsky,M,1992-06-15
495741,1962-08-09,Kristof,Peral,M,1993-04-24
495740,1956-02-15,Yuichiro,Horswill,M,1988-11-26
495739,1954-12-13,Marek,Lortz,M,1996-04-10
495738,1963-11-05,Bingning,Schiper,M,1993-06-10
495737,1963-08-15,Fumiya,Marquardt,M,1989-06-13
495736,1959-02-20,Jahangir,Bahi,F,1985-03-10
495735,1957-07-23,Xiaocheng,Matzen,M,1990-07-04
495734,1960-06-05,Xumin,Pesch,F,1987-05-26
495733,1958-10-24,Arnd,Thiria,F,1988-03-11
495732,1960-03-11,Billie,Herber,F,1991-12-05
495731,1963-08-18,Eldridge,Velardi,M,1996-08-02
495730,1958-05-28,Martins,Thombley,M,1988-03-28
495729,1958-12-13,Behnaam,Xiaoshan,M,1994-06-22
495728,1964-03-11,Divine,Lubachevsky,M,1985-05-02
495727,1961-10-07,Kolar,Beeson,M,1996-02-10
495726,1956-06-08,Licheng,Talmon,M,1994-04-29
495725,1958-02-17,Vishv,Peron,F,1992-10-31
495724,1958-10-04,Mads,Gist,F,1987-06-05
495723,1961-09-10,Clyde,Heystek,F,1988-05-14
495722,1953-10-12,Shmuel,Brodie,M,1992-12-12
495721,1954-02-07,Susumu,Rodite,F,1985-02-21
495720,1958-11-29,Lenore,Benaini,M,1985-08-13
495719,1955-02-16,Teiji,Itzfeldt,F,1990-05-31
495718,1954-06-16,Xianlong,Vitiello,F,1988-08-28
495717,1952-06-27,Manton,Vernadat,F,1991-08-24
495716,1955-02-24,Nathalie,dAstous,M,1985-10-15
495715,1964-08-30,Danco,Vasanthakumar,M,1985-07-06
495714,1960-02-01,Goa,Miake,F,1985-02-12
495713,1961-04-30,Moto,Rosti,M,1988-11-04
495712,1957-08-20,Manohar,Erdmenger,F,1985-08-24
495711,1955-04-16,Kiyomitsu,Muchinsky,F,1987-02-14
495710,1952-08-17,Stafford,Ciolek,F,1996-05-21
495709,1960-07-15,Morris,Chinin,F,1993-10-26
495708,1956-05-26,Bodo,Birch,M,1986-12-11
495707,1960-04-17,Wojceich,Zhiwei,M,1986-01-19
495706,1959-06-23,Sverrir,Uehara,F,1987-08-16
495705,1957-02-16,Tiina,Alpay,F,1986-07-25
495704,1955-03-05,Khedija,Alvarado,F,1992-10-30
495703,1958-02-19,Nathan,Dehkordi,M,1999-01-10
495702,1957-10-28,Ziva,Setia,M,1986-01-12
495701,1952-09-06,Ziva,Lindenbaum,M,1995-12-13
495700,1958-09-29,Moti,Bach,M,1992-07-12
495699,1962-07-28,Gro,Kilgour,F,1988-04-15
495698,1964-07-04,Nectarios,Tagansky,M,1991-01-24
495697,1955-07-28,Mona,Ramamoorthy,M,1986-07-03
495696,1953-05-18,Khaled,Crabtree,F,1986-08-23
495695,1957-09-07,Sushant,Tokunaga,F,1988-04-23
495694,1961-12-16,Manton,Ranft,M,1991-12-19
495693,1961-07-14,Ger,Ranft,M,1987-09-08
495692,1958-05-17,Xianlong,Zallocco,M,1986-07-18
495691,1959-10-13,Parto,Barbanera,F,1986-01-09
495690,1956-06-03,Jamaludin,Porenta,M,1986-10-06
495689,1960-09-26,Ugo,Deverell,F,1995-02-02
495688,1961-05-04,Mikhail,Peral,F,1989-10-19
495687,1954-01-04,Mabhin,Jumpertz,M,1990-12-21
495686,1954-12-05,Geraldo,Salinas,M,1990-12-26
495685,1961-03-12,Sigeru,Kropp,M,1986-12-05
495684,1956-06-24,Shan,Lieblein,M,1986-04-15
495683,1958-06-01,Shimshon,Cooke,F,1989-10-13
495682,1959-02-19,Padma,Goodrum,F,1987-12-28
495681,1955-06-29,Leucio,Georgakopoulos,F,1987-06-15
495680,1952-10-20,Fen,Reinhard,M,1993-10-09
495679,1957-08-22,Selwyn,Schlumberger,M,1988-11-05
495678,1958-08-24,Takanari,Rattan,F,1993-05-01
495677,1960-01-23,Arnould,Luks,M,1986-12-30
495676,1956-10-04,Yolla,Nilsson,M,1992-12-04
495675,1963-11-30,Marie,Stemann,F,1992-03-10
495674,1961-12-10,Surveyors,Lamparter,M,1986-05-11
495673,1956-11-03,Mana,Kaelbling,M,1993-02-28
495672,1962-09-02,Zissis,Sewelson,M,1985-02-10
495671,1962-12-14,Visit,Conte,M,1990-10-15
495670,1952-10-05,Uinam,Fordan,M,1995-07-03
495669,1962-02-14,Akeel,Swiss,F,1994-01-08
495668,1956-11-24,Leni,Plavsic,F,1986-11-15
495667,1963-06-23,Aloke,Stroustrup,M,1990-11-19
495666,1953-04-04,Angus,Kowalchuk,F,1988-08-30
495665,1963-06-08,Berto,Lyonns,M,1988-04-22
495664,1961-08-15,Amstein,Brobst,M,1987-03-29
495663,1957-07-14,Howell,Turnbull,F,1992-06-04
495662,1956-01-19,Claude,Schrooten,F,1985-09-16
495661,1961-11-20,Elzbieta,Gimbel,F,1992-11-02
495660,1964-09-19,Evgueni,Smailagic,M,1987-03-24
495659,1953-07-01,Janalee,Ferretti,M,1992-06-18
495658,1953-11-30,Herbert,Dichev,F,1995-01-03
495657,1962-01-18,Spyrose,Zeleznik,M,1989-10-24
495656,1957-04-14,Xiong,Oskamp,F,1998-09-02
495655,1959-08-19,Fei,Brobst,F,1988-11-27
495654,1958-07-27,Shahaf,Redmiles,M,1997-03-27
495653,1959-06-14,Shunichi,Sudbeck,M,1987-07-01
495652,1955-12-26,Jiang,Candan,F,1989-12-03
495651,1953-05-07,Marek,Tokunaga,M,1997-01-06
495650,1954-10-22,Vishwani,Colorni,M,1988-03-31
495649,1955-02-24,Limsoon,Rusmann,M,1991-08-24
495648,1954-07-02,Moni,Kowalchuk,M,1990-07-02
495647,1961-12-23,Tetsurou,Kalafatis,F,1990-09-21
495646,1962-01-07,Berna,Barinka,F,1989-02-13
495645,1959-05-01,Naftali,Birta,M,1991-01-26
495644,1954-02-07,Cheong,Orsini,M,1994-09-23
495643,1963-06-15,Vatsa,Lorie,M,1986-10-12
495642,1952-11-19,Perry,Muchinsky,M,1985-04-23
495641,1961-10-01,Guenter,Ferretti,M,1985-08-01
495640,1956-07-15,Xiaobin,Vickson,M,1991-01-17
495639,1962-10-02,Marko,Vanwelkenhuysen,F,1988-10-17
495638,1959-12-28,Arup,Hempstead,M,1989-12-08
495637,1959-01-17,Utz,Uhrig,M,1985-10-26
495636,1960-02-19,Paddy,Borstler,F,1988-11-03
495635,1959-01-18,Aram,Chaudhury,M,1988-06-09
495634,1957-11-08,Srinidhi,Hennings,M,1998-06-16
495633,1960-03-31,Baocai,Kawashima,F,1985-09-13
495632,1958-05-16,Cullen,Pollock,M,1992-01-21
495631,1955-06-18,Gro,Hinsberger,M,1990-03-12
495630,1952-12-13,Shahid,Merle,M,1989-09-05
495629,1962-08-21,Ute,Anger,F,1990-09-22
495628,1958-11-27,Herb,Stentiford,F,1992-05-02
495627,1962-01-04,Divine,Herbst,M,1987-06-27
495626,1962-01-11,Alagu,Provine,F,1993-08-31
495625,1952-12-25,Torsten,Rattan,M,1987-03-06
495624,1964-05-11,Demos,Poehlman,M,1989-05-13
495623,1960-11-25,Billie,Schreiter,M,1989-05-16
495622,1953-03-14,Teruyuki,Huttel,M,1988-07-01
495621,1953-07-14,Serenella,Socorro,M,1986-12-28
495620,1957-02-26,Etsuo,Ulupinar,M,1985-06-17
495619,1963-07-12,Basim,Sidou,M,1985-09-09
495618,1960-03-10,Shirish,Cappello,M,1986-07-16
495617,1958-08-10,Cristinel,Speckmann,M,1985-11-04
495616,1961-11-28,Horward,Denti,M,1991-07-15
495615,1953-08-03,Tetsushi,Rosis,F,1987-07-24
495614,1964-02-18,Pohua,Litecky,F,1996-03-24
495613,1959-07-05,Takahiro,Serot,F,1985-08-09
495612,1960-12-15,Ennio,Massonet,M,1986-08-31
495611,1954-09-09,Sushant,Gniady,F,1986-03-20
495610,1953-06-20,Filipe,Jumpertz,M,1991-10-10
495609,1962-07-31,Collette,Talmor,M,1991-03-07
495608,1955-01-02,Gift,Legleitner,M,1994-04-28
495607,1954-04-07,Lunjin,Ghelli,F,1988-08-08
495606,1960-07-13,Bezalel,Grospietsch,M,1988-01-19
495605,1955-08-06,Nobuyoshi,Imataki,M,1987-05-15
495604,1958-11-06,Ugo,Gadepally,F,1990-07-13
495603,1961-02-26,Eishiro,Birsak,M,1992-03-09
495602,1952-07-06,Kazuhiro,Chappelet,M,1986-01-16
495601,1963-05-07,Gully,Krohn,F,1987-05-25
495600,1956-09-02,Mads,Puppe,F,1992-05-27
495599,1952-05-17,Muzhong,Delgrande,F,1988-03-09
495598,1964-10-08,Junsik,Bahk,F,1991-04-13
495597,1952-04-02,Krister,Akaboshi,M,1992-10-08
495596,1954-06-20,Serap,Ressouche,F,1987-08-03
495595,1955-06-16,Hideo,Herber,F,1986-05-16
495594,1959-06-30,Chirstian,Koblitz,F,1992-11-14
495593,1956-01-19,Gift,Speel,M,1991-05-18
495592,1959-09-24,King,Pusterhofer,M,1990-12-07
495591,1962-08-26,Masanao,Stentiford,F,1987-12-20
495590,1953-01-28,Chinho,Byoun,F,1990-10-23
495589,1956-02-12,Aiman,Ranka,F,1988-03-19
495588,1952-08-06,Bernd,Chartres,M,1989-08-29
495587,1952-09-07,Zhongwei,Peron,M,1989-08-20
495586,1963-10-03,Remmert,Slobodova,F,1986-10-20
495585,1958-10-15,Sailaja,Shackel,M,1985-05-31
495584,1960-06-11,Chrisa,Bamford,F,1994-06-17
495583,1964-02-20,Byong,Karner,F,1993-02-17
495582,1953-04-21,Subhankar,Varker,M,1985-04-06
495581,1962-02-07,Leif,Rubsam,M,1986-05-05
495580,1961-11-11,Chiranjit,Yetto,F,1993-10-26
495579,1961-07-24,Arup,Hertweck,M,1992-09-18
495578,1963-02-01,Souichi,Gladwell,M,1989-05-11
495577,1955-10-10,Sungwon,Honglei,F,1994-01-25
495576,1956-11-26,Lubomir,Mahmud,F,1985-03-16
495575,1954-05-14,Yannis,Kusalik,F,1991-12-03
495574,1957-10-22,Thanasis,Crooks,M,1988-12-21
495573,1956-10-10,Gregory,Jansen,M,1986-10-09
495572,1963-07-25,Ebru,Hoppenstand,M,1991-08-02
495571,1960-02-19,Kristina,Erva,F,1987-08-24
495570,1960-12-27,Xiaocheng,Shokrollahi,F,1989-12-04
495569,1959-12-17,Tremaine,Heuter,M,1989-09-04
495568,1964-03-30,Berthier,Furudate,M,1985-07-01
495567,1964-06-19,Subhada,Molberg,F,1986-12-17
495566,1954-06-05,Itzchak,Swift,F,1985-08-24
495565,1955-03-02,Nechama,Harbusch,M,1996-05-31
495564,1955-05-19,Along,Cappello,M,1989-07-08
495563,1964-08-18,Marl,Sevcikova,F,1993-06-04
495562,1958-05-13,Harngdar,Braccini,M,1995-04-19
495561,1958-12-05,Babette,Rathonyi,M,1996-02-04
495560,1962-01-15,Hongzue,Wynblatt,F,1989-07-13
495559,1962-05-31,Thanasis,Klerer,M,1989-03-25
495558,1952-08-20,Marek,Salinas,M,1992-06-10
495557,1953-07-03,Hsiangchu,Chinen,F,1992-06-14
495556,1960-11-13,Bingning,Jenevein,F,1988-02-01
495555,1964-03-02,Narain,Casperson,F,1989-09-18
495554,1961-06-30,Krassimir,Chinin,M,1991-04-27
495553,1953-02-11,Erez,Mungall,F,1989-02-23
495552,1952-06-28,Shrikanth,Mandell,F,1987-09-02
495551,1964-10-07,Frederique,Heemskerk,M,1988-06-14
495550,1963-05-11,Shim,Brookman,F,1994-12-09
495549,1956-07-11,Bernd,Ponthieu,M,1989-02-15
495548,1964-01-11,Guangming,Meriste,M,1985-05-07
495547,1952-06-03,Iara,Verhaegen,M,1992-09-23
495546,1953-05-05,Abdulah,Swan,F,1990-08-30
495545,1960-09-17,Kristina,Bhattacharjee,F,1993-08-17
495544,1960-03-27,Wojceich,Rosti,M,1993-06-09
495543,1952-07-07,Lorien,Cangellaris,F,1987-02-24
495542,1959-01-07,Xuedong,Farrow,M,1987-05-26
495541,1955-05-03,Huai,Szmurlo,M,1985-10-31
495540,1952-05-19,Shawna,Nitto,F,1988-03-07
495539,1952-05-23,Bernice,Mansanne,M,1985-11-18
495538,1960-05-20,Gro,Kawashimo,M,1988-06-27
495537,1957-10-06,Aran,Lindqvist,F,1995-03-16
495536,1963-11-16,Ashish,Hambrick,M,1986-08-11
495535,1956-12-01,Srinidhi,Paciorek,F,1986-04-19
495534,1960-11-06,Narain,Greibach,F,1989-08-05
495533,1955-12-23,Uli,Simkin,F,1991-06-02
495532,1956-04-19,Moheb,Kakkad,M,1992-08-18
495531,1959-11-04,George,Trumbly,M,1990-11-05
495530,1960-08-07,Toshimori,Irland,M,1986-10-01
495529,1959-04-28,Bluma,Wilfing,F,1988-03-30
495528,1960-07-31,Shunichi,Makinen,F,1986-02-05
495527,1956-06-28,Sanjay,Birnbaum,M,1993-12-15
495526,1961-06-30,Lorien,Brizzi,M,1995-02-05
495525,1954-03-02,Debatosh,Hiraishi,M,1995-09-16
495524,1962-07-16,Somnath,Gyorkos,M,1989-03-18
495523,1955-02-26,Kristen,Standera,M,1986-09-11
495522,1953-05-14,Leif,Choobineh,M,1988-03-27
495521,1956-09-17,Sakthirel,Heemskerk,M,1994-07-07
495520,1952-05-18,Stafford,Deville,M,1997-02-14
495519,1957-06-20,Angel,Nyanchama,F,1991-09-13
495518,1953-06-06,Khosrow,Magalhaes,M,1985-03-11
495517,1962-12-01,Fox,Rosay,F,1987-05-28
495516,1960-03-18,Leucio,Matzel,F,1985-05-25
495515,1954-08-05,Souichi,Clemencon,M,1989-08-03
495514,1956-04-08,Zijian,Mikschl,M,1990-10-29
495513,1962-03-15,Xuedong,Ramras,M,1996-02-14
495512,1957-12-10,Chuanyi,Simkin,F,1993-08-16
495511,1957-06-08,Constantino,Rousseau,M,1993-04-11
495510,1959-10-06,Gor,Esteva,F,1994-08-18
495509,1955-11-26,Zijian,Chaudhuri,M,1987-11-04
495508,1964-09-09,Yongqiao,Koshino,F,1993-02-22
495507,1958-03-31,Maha,Validov,M,1986-06-04
495506,1957-02-24,Shiv,Marsiglia,F,1986-06-27
495505,1960-08-31,Bedir,Baby,M,1994-09-17
495504,1962-01-01,Mats,Crooks,M,1987-04-14
495503,1962-12-10,Hatsukazu,Baezner,M,1989-02-09
495502,1954-05-27,Hauke,Pearson,M,1985-02-25
495501,1956-11-17,Pascal,Binding,F,1985-05-13
495500,1959-02-13,Xiaoqiu,Doering,F,1985-08-17
495499,1954-02-08,Filipp,Onuegbe,M,1986-10-17
495498,1956-12-03,JiYoung,Peir,F,1994-03-30
495497,1961-01-24,Mary,Marsiglia,M,1988-10-01
495496,1964-09-19,Bouchung,Raczkowsky,F,1995-04-05
495495,1962-04-06,Piyawadee,Lodder,M,1986-02-28
495494,1964-09-14,Baocai,Rosti,M,1992-04-21
495493,1962-06-28,Navin,Glowinski,M,1988-06-12
495492,1956-07-16,Rajmohan,Picht,F,1986-02-16
495491,1959-02-12,Tonia,Cools,F,1991-09-24
495490,1955-11-29,Ennio,Poulakidas,F,1996-04-26
495489,1953-10-15,Angus,Dichev,M,1990-07-01
495488,1958-08-17,Reinhard,Eldridge,M,1990-08-17
495487,1952-09-15,Perla,Kuhnemann,M,1987-03-18
495486,1964-01-16,Souichi,Hutter,M,1987-07-01
495485,1961-03-18,Karoline,Francisci,M,1985-08-07
495484,1959-11-12,Hercules,Krohm,F,1990-09-12
495483,1964-02-13,Tristan,Panwar,M,1994-05-08
495482,1960-10-18,Subhrajyoti,Pelc,F,1994-01-25
495481,1960-03-09,Shen,Furedi,M,1989-05-27
495480,1962-12-24,Florina,Sessa,M,1987-02-26
495479,1956-01-17,Odinaldo,Guting,F,1994-03-29
495478,1957-12-02,IEEE,Monarch,F,1995-01-25
495477,1963-05-14,Poorav,Gewali,F,1992-08-31
495476,1964-02-09,Fan,Krider,M,1989-12-09
495475,1964-12-30,Martien,Renear,M,1990-01-06
495474,1962-05-28,Aron,Undy,F,1987-06-25
495473,1960-11-06,Behnaam,Luby,M,1985-10-03
495472,1962-08-05,Chenxi,Oberman,M,1990-05-03
495471,1958-12-21,Gadiel,Braccini,M,1991-10-06
495470,1955-08-01,Elgin,Erev,F,1986-07-12
495469,1960-05-21,Armond,Markovitch,M,1990-06-22
495468,1953-09-12,Adas,Lorcy,F,1996-08-20
495467,1953-07-03,Val,Schaaf,M,1985-11-04
495466,1954-11-24,Ingmar,Passino,F,1993-11-15
495465,1960-06-19,Jinpo,Mullainathan,F,1996-11-04
495464,1952-07-24,Dung,Lowrie,F,1986-10-19
495463,1952-09-23,Chaitali,Constantine,M,1986-12-19
495462,1964-04-01,Duke,Vidya,M,1985-02-02
495461,1955-10-11,Aleksander,Sevcikova,M,1996-07-01
495460,1954-09-28,Fan,Penn,M,1991-01-06
495459,1952-07-10,Leen,Genin,F,1985-02-23
495458,1953-03-06,Kristen,Przulj,M,1988-12-22
495457,1956-04-27,Satosi,Maginnis,M,1990-11-21
495456,1955-06-04,Kristinn,Warwick,M,1990-12-11
495455,1963-04-15,Ottavia,Basawa,F,1991-02-02
495454,1964-05-26,Ramzi,Kropp,M,1988-12-03
495453,1953-06-22,Eben,Nergos,F,1991-09-18
495452,1958-07-10,Moie,Besselaar,F,1985-02-27
495451,1962-10-16,Ibibia,Gulla,F,1988-10-05
495450,1955-06-20,Jackson,Akaboshi,M,1989-10-06
495449,1957-09-28,Phuoc,Figueira,F,1988-06-22
495448,1958-08-05,Hugh,Negoita,M,1987-11-16
495447,1953-08-20,Godehard,Chandrasekhar,F,1994-02-02
495446,1957-10-08,Valdiodio,Penn,M,1992-08-04
495445,1961-07-07,Valdiodio,Zirintsis,M,1990-04-21
495444,1964-09-13,Shunichi,Porotnikoff,M,1987-05-10
495443,1964-04-14,Ziya,Conti,M,1995-10-16
495442,1957-06-03,Marke,Millington,F,1987-06-16
495441,1960-01-22,Lucien,Diderrich,M,1990-03-11
495440,1957-03-30,Toshimi,Flexer,F,1986-04-18
495439,1964-03-13,Claude,Akaboshi,M,1992-06-21
495438,1961-12-15,Kirk,Zedlitz,M,1990-12-17
495437,1955-04-02,Shahar,Bazzichi,M,1985-03-18
495436,1953-11-29,Palash,Trogemann,M,1989-11-27
495435,1962-11-12,Thanasis,Schlenzig,M,1994-12-15
495434,1958-04-17,Bodh,Polajnar,M,1986-08-18
495433,1961-11-30,Alair,Bala,F,1993-10-03
495432,1952-11-23,Halsur,Aloia,M,1987-06-19
495431,1963-05-02,Kiyomitsu,Merey,F,1995-06-24
495430,1958-10-20,Srinidhi,Cannata,M,1989-03-06
495429,1955-07-09,Aiman,Schusler,M,1990-07-15
495428,1953-10-07,Larisa,Matzov,M,1991-07-08
495427,1958-10-29,Girolamo,Siprelle,M,1991-07-24
495426,1954-11-19,Leon,Pellegrinelli,M,1987-11-14
495425,1961-12-16,Tayeb,Oppitz,F,1994-10-07
495424,1956-05-13,Martina,Benner,M,1986-07-09
495423,1962-06-16,Gritta,Kroll,F,1985-05-06
495422,1962-12-21,Sachem,Minakawa,F,1988-02-01
495421,1964-06-15,Luerbio,Krohm,M,1987-10-15
495420,1962-06-15,Serge,Kampfer,M,1988-08-29
495419,1964-06-07,Shuky,Showalter,M,1988-10-16
495418,1961-05-30,Mayuri,Rettelbach,F,1986-12-05
495417,1952-04-15,Oguz,Millington,M,1994-05-11
495416,1955-11-20,Jaideep,Chimia,M,1993-04-11
495415,1952-04-22,Tadanori,Lammel,M,1986-01-08
495414,1964-05-17,Leni,Fadgyas,M,1995-03-20
495413,1959-11-30,Zorica,Rattan,M,1988-07-26
495412,1952-06-04,Cedric,Claffy,M,1991-02-17
495411,1953-08-27,Maren,Camurati,M,1985-11-07
495410,1953-06-15,Marla,Eugenio,F,1998-04-24
495409,1955-02-23,Zorica,Dratva,M,1990-07-06
495408,1957-07-18,Serge,Lanzelotte,M,1994-10-09
495407,1961-04-17,Sashi,Veeraraghavan,M,1985-08-30
495406,1956-05-04,Elvis,Gerlach,M,1990-09-17
495405,1957-09-04,Sanjeeva,Monkewich,M,1988-09-01
495404,1958-11-21,Abdulah,Merli,M,1985-08-22
495403,1955-08-22,Hironoby,Remmele,M,1995-07-12
495402,1962-08-27,Zongyan,Decleir,M,1985-04-14
495401,1957-09-25,Eishiro,Bernick,F,1986-12-16
495400,1961-05-03,Deniz,Erol,M,1990-04-01
495399,1954-12-31,Guadalupe,Gustavson,F,1985-05-11
495398,1952-09-18,Bingning,Yetto,M,1994-07-25
495397,1958-11-22,Greger,Tzvieli,M,1986-02-21
495396,1962-01-31,Jinya,Krupka,M,1991-01-24
495395,1960-08-21,Nectarios,Emiris,M,1988-04-28
495394,1953-10-25,Goh,Impagliazzo,M,1987-06-21
495393,1954-03-12,Vugranam,Perko,M,1988-05-30
495392,1960-06-09,Adam,Silva,M,1990-04-20
495391,1962-04-21,Sasan,Liesche,F,1987-02-08
